id,userid,relation,landmark,geometry_type,geometry
5f35ea84fc539b00041c2cc3,d37718b7-ef72-4e99-9a5d-10fd16c3775d,ENTRE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87953526732087, -7.224109835952257],[-35.87944141512226, -7.2241976462146695],[-35.88058373045402, -7.224977294160018],[-35.88201028387306, -7.225434970825686],[-35.88206659519222, -7.225293942600212],[-35.88069635309238, -7.224836265791724],[-35.87953526732087, -7.224109835952257]]]}"
5f35ea9bfc539b00041c2cc4,d37718b7-ef72-4e99-9a5d-10fd16c3775d,ENTRE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870077658397335, -7.233540028454042],[-35.86987386505176, -7.233380376720724],[-35.870662223520185, -7.232398517319534],[-35.870868698357135, -7.232560830267595],[-35.870077658397335, -7.233540028454042]]]}"
5f35eab1fc539b00041c2cc5,d37718b7-ef72-4e99-9a5d-10fd16c3775d,ENTRE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869803720723596, -7.23379813197012],[-35.86967232764552, -7.233705001852459],[-35.86857023468458, -7.2349901957790115],[-35.8687606205732, -7.235115255862194],[-35.869803720723596, -7.23379813197012]]]}"
5f3687a82aa3dd0004068b5c,9d88cf46-5480-4e26-a108-82279d46d7c3,NA RUA - PERTO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.877857733700054, -7.222920404353817],[-35.87783090700789, -7.222957657292511],[-35.87772896557765, -7.222888473261044],[-35.87775847493904, -7.222851220316651],[-35.877857733700054, -7.222920404353817]]]}"
5f3688122aa3dd0004068b5d,9d88cf46-5480-4e26-a108-82279d46d7c3,NA RUA - PERTO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87791140319145, -7.222925726202384],[-35.87787652849164, -7.2229789446846775],[-35.87776385638453, -7.222901777883313],[-35.877796048415135, -7.222859203090709],[-35.87791140319145, -7.222925726202384]]]}"
5f3688372aa3dd0004068b5e,9d88cf46-5480-4e26-a108-82279d46d7c3,NA RUA - PERTO DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86994537311451, -7.23360654999292],[-35.86999902649884, -7.233643802050408],[-35.86994537311451, -7.233718306156163],[-35.86989171973018, -7.2336810541048315],[-35.869942690445285, -7.23360654999292],[-35.86994537311451, -7.23360654999292]]]}"
5f3688662aa3dd0004068b5f,9d88cf46-5480-4e26-a108-82279d46d7c3,NA RUA - PERTO DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86937395812855, -7.234388842554627],[-35.86932567008264, -7.234364894843271],[-35.86924519000614, -7.234458024824766],[-35.86928543004439, -7.23447132910627],[-35.86937395812855, -7.234388842554627]]]}"
5f3688832aa3dd0004068b61,9d88cf46-5480-4e26-a108-82279d46d7c3,NA FRENTE DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87952082662335, -7.224107175034946],[-35.87949668260039, -7.224139106041628],[-35.879394741170174, -7.224067261273442],[-35.879426933200754, -7.2240379911794275],[-35.87952350929256, -7.224104514117634],[-35.87952082662335, -7.224107175034946]]]}"
5f36888f2aa3dd0004068b62,9d88cf46-5480-4e26-a108-82279d46d7c3,NA FRENTE DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869974801020184, -7.233654445494841],[-35.869937243651144, -7.233635819466916],[-35.869891638274474, -7.233691697548386],[-35.86993187831271, -7.233718306156163],[-35.869974801020184, -7.233654445494841]]]}"
5f3688a72aa3dd0004068b63,9d88cf46-5480-4e26-a108-82279d46d7c3,NA FRENTE DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869864829530165, -7.233774184227416],[-35.86983532016879, -7.233736932180677],[-35.869792397461325, -7.233790149389363],[-35.86983532016879, -7.233816757991339],[-35.869864829530165, -7.233771523367037],[-35.869864829530165, -7.233774184227416]]]}"
5f3688cb2aa3dd0004068b64,9d88cf46-5480-4e26-a108-82279d46d7c3,À DIREITA DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879496705150274, -7.224069922190982],[-35.8794698784581, -7.224120479621338],[-35.87936525435866, -7.2240486348502],[-35.87940012905849, -7.224000738329751],[-35.879496705150274, -7.224069922190982]]]}"
5f3688da2aa3dd0004068b65,9d88cf46-5480-4e26-a108-82279d46d7c3,À DIREITA DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87960398936906, -7.224136445124482],[-35.87958521068455, -7.224165715212135],[-35.87951546128492, -7.224120479621338],[-35.87955570132316, -7.224080565861004],[-35.87960398936906, -7.224136445124482]]]}"
5f3688e72aa3dd0004068b66,9d88cf46-5480-4e26-a108-82279d46d7c3,À DIREITA DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86988895560525, -7.233760879925366],[-35.869856763574646, -7.233736932180677],[-35.86980311019031, -7.233790149389363],[-35.869840667559345, -7.233811436271076],[-35.869880907597604, -7.23375821906491],[-35.86988895560525, -7.233760879925366]]]}"
5f3688f72aa3dd0004068b67,9d88cf46-5480-4e26-a108-82279d46d7c3,À DIREITA DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86983532016879, -7.233824740571638],[-35.869808493476626, -7.233851349171579],[-35.8697897147921, -7.233830062291749],[-35.86981385881506, -7.23380611455075],[-35.86983532016879, -7.233824740571638]]]}"
5f3689212aa3dd0004068b68,9d88cf46-5480-4e26-a108-82279d46d7c3,AO LADO DE,Café Poético,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87950475315793, -7.2240725831085095],[-35.87946451311969, -7.22411781870409],[-35.8793706196971, -7.224069922190982],[-35.87942159041223, -7.224003399247686],[-35.87949133981184, -7.224059278520718],[-35.87950475315793, -7.2240725831085095]],[[-35.87920697687488, -7.223904945273638],[-35.87917478484428, -7.223942198131201],[-35.879096987437, -7.223880997006435],[-35.879139910144474, -7.2238357613871536],[-35.87920697687488, -7.223904945273638]]]]}"
5f3689582aa3dd0004068b69,9d88cf46-5480-4e26-a108-82279d46d7c3,AO LADO DE,Maria Pitanga,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87960398936906, -7.224088548613358],[-35.87952350929256, -7.224115157786829],[-35.87960398936906, -7.224165715212135],[-35.87960667203827, -7.224091209530772],[-35.87960398936906, -7.224088548613358]],[[-35.879359866470345, -7.223963485477009],[-35.87927938639384, -7.223907606192133],[-35.87922841567873, -7.223960824558833],[-35.87931426109367, -7.224022025672798],[-35.879359866470345, -7.223963485477009]]]]}"
5f36896e2aa3dd0004068b6a,9d88cf46-5480-4e26-a108-82279d46d7c3,AO LADO DE,Niscar,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.86991309962821, -7.233766201646239],[-35.86985139823621, -7.233720967016848],[-35.86977896616737, -7.233803453690548],[-35.869848715567, -7.233846027451723],[-35.86991309962821, -7.233766201646239]],[[-35.87009552113493, -7.2334974546640005],[-35.87005528109668, -7.233476167767491],[-35.86999626237392, -7.233534706730509],[-35.87004991575825, -7.233577280517014],[-35.87009552113493, -7.2334974546640005]]]]}"
5f36898d2aa3dd0004068b6b,9d88cf46-5480-4e26-a108-82279d46d7c3,AO LADO DE,Localiza Hertz,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.869838002838, -7.233816757991339],[-35.869797762799756, -7.233790149389363],[-35.869765570769154, -7.233814097131214],[-35.869819224153495, -7.233854010031488],[-35.869838002838, -7.233800792830347],[-35.869838002838, -7.233816757991339]],[[-35.869958722952745, -7.2336810541048315],[-35.86991043490684, -7.233728949598839],[-35.86987556020703, -7.233702340991685],[-35.86991580024527, -7.233646462911539],[-35.869958722952745, -7.2336810541048315]]]]}"
5f3689a42aa3dd0004068b6c,9d88cf46-5480-4e26-a108-82279d46d7c3,ENTRE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879252721692694, -7.223878336087775],[-35.879212481654434, -7.223942198131201],[-35.87782017633102, -7.222947013596052],[-35.877884560392225, -7.22287782956297],[-35.879252721692694, -7.223878336087775]]]}"
5f3689c82aa3dd0004068b6d,9d88cf46-5480-4e26-a108-82279d46d7c3,ENTRE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.88218971893453, -7.225195488907274],[-35.88215216156549, -7.2253338562534],[-35.880633770788876, -7.224860214008306],[-35.87945876167201, -7.224088548613358],[-35.87956606844067, -7.223971468231424],[-35.88218971893453, -7.225195488907274]]]}"
5f368a052aa3dd0004068b6f,9d88cf46-5480-4e26-a108-82279d46d7c3,ENTRE,Localiza Hertz,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.86984626161804, -7.233763540785809],[-35.86871417520862, -7.2351285601243225],[-35.86984626161804, -7.233763540785809]],[[-35.868590772424675, -7.235048734545663],[-35.86972554150329, -7.233662428078001],[-35.868590772424675, -7.235048734545663]]]]}"
5f383b04d4cca3000418f468,1f9485fd-fbe2-4863-8fcf-3bc195acfd2f,NA RUA - PERTO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87780944565415, -7.22275276609167],[-35.87772896557765, -7.222859203090709],[-35.87929832706937, -7.223984772821811],[-35.879351980453706, -7.223894301599493],[-35.87780944565415, -7.22275276609167]]]}"
5f383b1bd4cca3000418f469,1f9485fd-fbe2-4863-8fcf-3bc195acfd2f,NA RUA - PERTO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.877817493661794, -7.222755427016958],[-35.87769945621628, -7.2228804904875075],[-35.87940563383804, -7.22409653136556],[-35.87948879658375, -7.223958163640643],[-35.87781212832336, -7.222755427016958],[-35.877817493661794, -7.222755427016958]]]}"
5f383b49d4cca3000418f46a,1f9485fd-fbe2-4863-8fcf-3bc195acfd2f,NA RUA - PERTO DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86889913212003, -7.23431966027389],[-35.8697361249156, -7.233542689315783],[-35.870071458567686, -7.233784827668769],[-35.86889913212003, -7.23431966027389]]]}"
5f383b5bd4cca3000418f46b,1f9485fd-fbe2-4863-8fcf-3bc195acfd2f,NA RUA - PERTO DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.8689098627969, -7.23430635598792],[-35.86998561315275, -7.233880618629711],[-35.8693149458486, -7.234543172219614],[-35.868917910804534, -7.23430635598792],[-35.8689098627969, -7.23430635598792]]]}"
5f383b75d4cca3000418f46c,1f9485fd-fbe2-4863-8fcf-3bc195acfd2f,NA FRENTE DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87924721691314, -7.223934215376278],[-35.8793545236818, -7.2240193647549775],[-35.879311600974326, -7.224077904943514],[-35.87918015018272, -7.223990094657847],[-35.87924721691314, -7.223934215376278]]]}"
5f383b88d4cca3000418f46d,1f9485fd-fbe2-4863-8fcf-3bc195acfd2f,NA FRENTE DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87934377045505, -7.224016703837119],[-35.87949668260039, -7.224115157786829],[-35.87946449056979, -7.224163054295154],[-35.87931694376287, -7.224075244026025],[-35.87934377045505, -7.224016703837119]]]}"
5f383b9cd4cca3000418f46e,1f9485fd-fbe2-4863-8fcf-3bc195acfd2f,NA FRENTE DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87001772372765, -7.233643802050408],[-35.86972799545226, -7.233460202594438],[-35.869596544660645, -7.23359324568592],[-35.86987822492838, -7.233803453690548],[-35.87001504105842, -7.233641141189266],[-35.87001772372765, -7.233643802050408]]]}"
