id,userid,relation,landmark,geometry_type,geometry,geom
5f3938df2057c600043bdd38,203b2fe1-9363-4685-9eb0-dc8dd91191c5,AO LADO DE,Niscar,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.869942903518684, -7.23375821906491],[-35.86984902620316, -7.23388594034916],[-35.86979806423188, -7.233830062291749],[-35.869889259338386, -7.233702340991685],[-35.86995899677277, -7.233766201646239],[-35.869942903518684, -7.23375821906491]],[[-35.87022185325623, -7.233476167767491],[-35.8701252937317, -7.233587923963011],[-35.87005019187928, -7.233529385006901],[-35.870152115821845, -7.2334016636217635],[-35.87022185325623, -7.233476167767491]]]]}",0106000020E610000001000000010300000002000000060000000100004A5AEF41C0503888505EEF1CC00100803657EF41C0E72CC3CB7FEF1CC00100008B55EF41C07575D92571EF1CC00100008858EF41C0513B9EAA4FEF1CC0010000D15AEF41C047EC3B6860EF1CC00100004A5AEF41C0503888505EEF1CC0050000000100006E63EF41C0BFD3636014EF1CC00100004460EF41C08CA538AC31EF1CC0010000CE5DEF41C0DD09BD5322EF1CC00100002561EF41C0915980D800EF1CC00100006E63EF41C0BFD3636014EF1CC0
5f3938f62057c600043bdd39,203b2fe1-9363-4685-9eb0-dc8dd91191c5,AO LADO DE,Localiza Hertz,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87006092071534, -7.233941818399663],[-35.870015323162086, -7.234018983315176],[-35.87015479803086, -7.234144043667459],[-35.87020576000214, -7.234050913621181],[-35.870047509670265, -7.233920531524108],[-35.87006092071534, -7.233941818399663]],[[-35.870068967342384, -7.2336331586057225],[-35.870009958744056, -7.2337236278775325],[-35.86991876363755, -7.233675732382953],[-35.87000191211701, -7.233582602240051],[-35.87009310722352, -7.2336118717156],[-35.86996167898179, -7.23404825276243],[-35.870068967342384, -7.2336331586057225]],[[-35.86998313665391, -7.234045591903667],[-35.869889259338386, -7.234125417659738],[-35.86971491575242, -7.233997696443246],[-35.86979806423188, -7.233880618629711],[-35.86998313665391, -7.234045591903667]]]]}",0106000020E61000000100000001030000000300000006000000010000285EEF41C0F7C5AC718EEF1CC0010080A95CEF41C06AED1FACA2EF1CC00100803B61EF41C0736BC874C3EF1CC0010000E762EF41C05768EE0AABEF1CC0010080B75DEF41C0320923DD88EF1CC0010000285EEF41C0F7C5AC718EEF1CC0070000000100806B5EEF41C01BE4DD873DEF1CC00100807C5CEF41C05A25283F55EF1CC00100807F59EF41C085D0F1B048EF1CC0010000395CEF41C07324164730EF1CC0010000365FEF41C045E753F337EF1CC0010080E75AEF41C0CB335D58AAEF1CC00100806B5EEF41C01BE4DD873DEF1CC0050000000100809B5BEF41C031FFCBA5A9EF1CC00100008858EF41C02D0BD092BEEF1CC0010080D152EF41C0974096179DEF1CC00100008B55EF41C03FBBA0667EEF1CC00100809B5BEF41C031FFCBA5A9EF1CC0
5f3939542057c600043bdd3a,203b2fe1-9363-4685-9eb0-dc8dd91191c5,ENTRE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87923139333726, -7.223838422306055],[-35.87921261787415, -7.223920910784402],[-35.87785810232163, -7.222944352671896],[-35.87792247533799, -7.222853881241354],[-35.87922871112824, -7.22381713495437],[-35.87923139333726, -7.223838422306055]]]}",0103000020E61000000100000006000000010080A78AF041C02B923DE635E51CC00100000A8AF041C092D6F2854BE51CC0010080A75DF041C0F9363E864BE41CC0010080C35FF041C086DFCECE33E41CC0010000918AF041C05CA7AB5130E51CC0010080A78AF041C02B923DE635E51CC0
5f39397b2057c600043bdd3b,203b2fe1-9363-4685-9eb0-dc8dd91191c5,ENTRE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.88186264038087, -7.2252566898540564],[-35.88117867708207, -7.225089052458369],[-35.88065296411515, -7.224870857659715],[-35.87963908910752, -7.224200307131446],[-35.88007092475892, -7.224149749710022],[-35.881884098052986, -7.22479103026805],[-35.88186532258988, -7.225272655317062],[-35.88186264038087, -7.2252566898540564]]]}",0103000020E61000000100000008000000010000E0E0F041C0788390B0A9E61CC001008076CAF041C03CFC9BBE7DE61CC00100803CB9F041C046E3CD8B44E61CC00100800398F041C0E787EBC394E51CC00100002AA6F041C0FFA4118387E51CC001000094E1F041C0DFBDAD9E2FE61CC0010080F6E0F041C05714FDDFADE61CC0010000E0E0F041C0788390B0A9E61CC0
5f3939c32057c600043bdd3c,203b2fe1-9363-4685-9eb0-dc8dd91191c5,ENTRE,Niscar,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87011456489564, -7.233731610459473],[-35.87086826562882, -7.232866829929008],[-35.87071001529694, -7.232731125756924],[-35.86998581886292, -7.233622515160782],[-35.870136022567756, -7.233728949598839],[-35.87011456489564, -7.233731610459473]],[[-35.870393514633186, -7.232829577807398],[-35.870152115821845, -7.233114290373071],[-35.869905352592475, -7.232904082047537],[-35.870168209075935, -7.2326113867477035],[-35.870382785797126, -7.2328109517454555],[-35.870393514633186, -7.232829577807398]]]]}",0106000020E61000000100000001030000000200000006000000010000EA5FEF41C001DCDB5657EF1CC00100809C78EF41C01F796BA474EE1CC00100006D73EF41C08C8C771151EE1CC0010000B25BEF41C038E698BD3AEF1CC00100009E60EF41C02D9F4AA456EF1CC0010000EA5FEF41C001DCDB5657EF1CC0060000000100000E69EF41C0A5E578E06AEE1CC00100002561EF41C0C5873583B5EE1CC00100000F59EF41C00DFF5D687EEE1CC0010000AC61EF41C0CD08EBAD31EE1CC0010000B468EF41C0E7967FFE65EE1CC00100000E69EF41C0A5E578E06AEE1CC0
5f3939e52057c600043bdd3d,203b2fe1-9363-4685-9eb0-dc8dd91191c5,ENTRE,Localiza Hertz,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.8697471022606, -7.23386997519061],[-35.86860179901124, -7.235288211239289],[-35.868644714355476, -7.235320141455514],[-35.869811475276954, -7.233907227226357],[-35.86977124214173, -7.23386997519061],[-35.8697471022606, -7.23386997519061]],[[-35.868682265281684, -7.23470282354166],[-35.86877346038819, -7.2345511547870505],[-35.868923664093025, -7.234617676176925],[-35.868781507015235, -7.234793292599075],[-35.86870640516282, -7.23472144952554],[-35.868682265281684, -7.23470282354166]],[[-35.869548618793495, -7.233601228270163],[-35.86884051561356, -7.234505920236346],[-35.86891561746598, -7.234591067622149],[-35.86967200040818, -7.233678393243892],[-35.869548618793495, -7.233601228270163]]]]}",0106000020E61000000100000001030000000300000006000000010080DF53EF41C00BD75B9C7BEF1CC0010000582EEF41C0DBA09164EFF01CC0010000C02FEF41C0EC905EC3F7F01CC0010080FB55EF41C0E4F04C6085EF1CC0010000AA54EF41C00BD75B9C7BEF1CC0010080DF53EF41C00BD75B9C7BEF1CC006000000010000FB30EF41C0A88FDDEF55F01CC0010000F833EF41C09A328C2D2EF01CC0010000E438EF41C041F9B89D3FF01CC00100803B34EF41C0FC2124A76DF01CC0010080C531EF41C01387D5D15AF01CC0010000FB30EF41C0A88FDDEF55F01CC0050000000100805E4DEF41C033E70E2935EF1CC00100802A36EF41C0B288E85122F01CC0010080A038EF41C0C17B0DA438F01CC00100806951EF41C0B00E836349EF1CC00100805E4DEF41C033E70E2935EF1CC0
-1,-1,NA FRENTE DE,Localiza Hertz,MultiPolygon,"{""type"":""MultiPolygon"",""coordinates"":[[[[-35.8698313739447,-7.23368988148086],[-35.8697789126472,-7.23375338725548],[-35.8698209812849,-7.23378764640675],[-35.8698734425761,-7.23372414062776],[-35.8698313739447,-7.23368988148086]]],[[[-35.8699990814257,-7.23400509402407],[-35.8698594466909,-7.23388537222305],[-35.869825246642,-7.2339274958776],[-35.8699648813892,-7.23404721768821],[-35.8699990814257,-7.23400509402407]]]]}",0106000020E6100000020000000103000000010000000500000049106CA256EF41C0337779664CEF1CC0FE4858EA54EF41C0B55D460C5DEF1CC022FF3D4B56EF41C06B1A5E0766EF1CC0F9C2510358EF41C0B620916155EF1CC049106CA256EF41C0337779664CEF1CC001030000000100000005000000FB2241215CEF41C021B907089FEF1CC0B9D3E98D57EF41C0D4D7A2A57FEF1CC006C8056F56EF41C0C9B781B08AEF1CC0151E5D025BEF41C039C3E612AAEF1CC0FB2241215CEF41C021B907089FEF1CC0
-1,-1,AO LADO DE,Niscar,MultiPolygon,"{""type"":""MultiPolygon"",""coordinates"":[[[[-35.8702587599749,-7.23324359156099],[-35.8702307251231,-7.2332207389658],[-35.8701704462428,-7.23329369663582],[-35.8701216493146,-7.23335269291863],[-35.8699491682073,-7.23356148582365],[-35.8699770460529,-7.23358452849593],[-35.8701495542129,-7.23337570281667],[-35.8701983506843,-7.23331670707942],[-35.8702587599749,-7.23324359156099]]],[[[-35.8698332606535,-7.23370179495816],[-35.8697378425802,-7.23381730103888],[-35.8695505472827,-7.23404399685859],[-35.8695785821833,-7.23406684948899],[-35.869765757033,-7.23384029942935],[-35.8698611385082,-7.23372483763703],[-35.8698332606535,-7.23370179495816]]]]}",0106000020E61000000200000001030000000100000009000000279398A364EF41C02F067768D7EE1CC061306CB863EF41C0A66DDA6AD1EE1CC08247C4BE61EF41C0BCA7F58AE4EE1CC083AC6D2560EF41C07E132202F4EE1CC0FF508D7E5AEF41C0F9DEFCBD2AEF1CC0B18868685BEF41C065F75AC830EF1CC094FC820F61EF41C0501D4D0AFAEE1CC0739CD8A862EF41C0E8102A93EAEE1CC0279398A364EF41C02F067768D7EE1CC00103000000010000000700000064BD3FB256EF41C07972F9854FEF1CC0E2FCD29153EF41C0D0CD74CD6DEF1CC02966AD6E4DEF41C0BF54C13AA9EF1CC0C7E3D9594EEF41C025885E38AFEF1CC097D1FC7B54EF41C0C724DAD473EF1CC01AFA1A9C57EF41C0E5A7579055EF1CC064BD3FB256EF41C07972F9854FEF1CC0
-1,-1,NA FRENTE DE,Café Poético,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-35.879458144028,-7.22413054520541],[-35.87946280438,-7.22413310854447],[-35.8794678759473,-7.22413471467466],[-35.8794731638324,-7.22413530187328],[-35.8794784648247,-7.22413484757462],[-35.8794835752101,-7.22413336923716],[-35.8794882985993,-7.22413092367259],[-35.8794924534752,-7.22412760486259],[-35.8794958801681,-7.22412354034722],[-35.8794984469922,-7.22411888632351],[-35.8795000553059,-7.22411382164301],[-35.8795006433027,-7.22410854093855],[-35.8795001883862,-7.22410324714462],[-35.8794987080386,-7.22409814369873],[-35.8794962591489,-7.22409342672344],[-35.8794929358266,-7.22408927748943],[-35.879488865785,-7.22408585544941],[-35.8790998179271,-7.22381913180148],[-35.8790951575796,-7.22381656845658],[-35.879090086016,-7.2238149623203],[-35.8790847981335,-7.22381437511555],[-35.8790794971426,-7.22381482940831],[-35.8790743867573,-7.22381630774036],[-35.8790696633667,-7.22381875330025],[-35.8790655084882,-7.22382207210653],[-35.8790620817913,-7.22382613661933],[-35.8790595149623,-7.22383079064174],[-35.8790579066428,-7.22383585532228],[-35.8790573186397,-7.22384113602812],[-35.8790577735497,-7.22384642982469],[-35.879059253891,-7.22385153327435],[-35.8790617027748,-7.22385625025434],[-35.8790650260919,-7.22386039949376],[-35.879069096129,-7.22386382153966],[-35.879458144028,-7.22413054520541]]]}",0103000020E6100000010000002300000091669F1592F041C07CC4467A82E51CC02A6EB73C92F041C0EA984C2683E51CC0C389426792F041C02BB4159283E51CC0502F9E9392F041C005B37DB983E51CC0ABFA15C092F041C060E8009B83E51CC0C372F4EA92F041C07543CB3783E51CC075D9931293F041C0BDC8AC9382E51CC09B606E3593F041C00710F4B481E51CC0F4242D5293F041C05B3830A480E51CC06D5BB56793F041C0A6B3DC6B7FE51CC03F2F337593F041C03D27FA177EE51CC0E5E5217A93F041C0635798B57CE51CC0E7F8507693F041C074A755527BE51CC038F3E56993F041C0141FD9FB79E51CC0E0FF5A5593F041C05E1A4CBF78E51CC018387A3993F041C037CED8A877E51CC013DF551793F041C00D9B32C376E51CC048F5C35786F041C0CE39ADD730E51CC029F0AB3086F041C0BE4BA72B30E51CC095D6200686F041C0AE15DEBF2FE51CC07932C5D985F041C0E2FB75982FE51CC0E5674DAD85F041C091ACF2B62FE51CC0D6EF6E8285F041C0A939281A30E51CC06988CF5A85F041C0D19F46BE30E51CC0C9FFF43785F041C02D48FF9C31E51CC04739361B85F041C08B14C3AD32E51CC01200AE0585F041C08B9316E633E51CC0122930F884F041C02620F93935E51CC0F86E41F384F041C00BF65A9C36E51CC0695812F784F041C095B19DFF37E51CC09D5A7D0385F041C0844A1A5639E51CC0B54A081885F041C0EB63A7923AE51CC09A0FE93385F041C0DDC71AA93BE51CC036660D5685F041C0E614C18E3CE51CC091669F1592F041C07CC4467A82E51CC0
-1,-1,NA FRENTE DE,Maria Pitanga,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-35.8796488664276,-7.2241949174984],[-35.8796488664276,-7.2241949174984],[-35.8796492945969,-7.22419375478222],[-35.8796501214869,-7.22418850609259],[-35.8796761219553,-7.22374036090085],[-35.8796759075978,-7.22373505196413],[-35.8796746602296,-7.22372988679943],[-35.8796724277863,-7.22372506390115],[-35.8796692960596,-7.22372076861054],[-35.8796653853998,-7.22371716599316],[-35.8796608460916,-7.2237143944956],[-35.8796558525778,-7.22371256062491],[-35.8796505967565,-7.22371173485572],[-35.8796452806058,-7.22371194892192],[-35.8796401084223,-7.22371319459702],[-35.8796352789703,-7.2237154240105],[-35.8796309778427,-7.22371855148725],[-35.8796273703296,-7.22372245684013],[-35.8796245950656,-7.22372698998859],[-35.8796227587025,-7.22373197672634],[-35.879621931811,-7.22373722541581],[-35.8795973883604,-7.22416025643773],[-35.8792323364013,-7.22390998389111],[-35.8792276760536,-7.22390742054609],[-35.8792226044897,-7.22390581440953],[-35.8792173166069,-7.22390522720439],[-35.8792120156155,-7.2239056814966],[-35.8792069052296,-7.22390715982801],[-35.8792021818384,-7.2239096053872],[-35.8791980269592,-7.22391292419271],[-35.8791946002617,-7.22391698870471],[-35.879192033432,-7.22392164272633],[-35.8791904251119,-7.22392670740613],[-35.8791898371083,-7.22393198811129],[-35.8791902920179,-7.22393728190728],[-35.8791917723588,-7.22394238535645],[-35.8791942212423,-7.2239471023361],[-35.8791975445593,-7.22395125157534],[-35.8792016145966,-7.22395467362119],[-35.8795883003781,-7.22421977786519],[-35.8795929607302,-7.22422234120442],[-35.8795980322978,-7.22422394733492],[-35.8796033201832,-7.22422453453397],[-35.879608621176,-7.2242240802359],[-35.879613731562,-7.2242226018991],[-35.8796184549519,-7.22422015633526],[-35.8796226098284,-7.22421683752605],[-35.8796251295853,-7.22421384875907],[-35.8796267726785,-7.22421378259585],[-35.8796319448671,-7.22421253691865],[-35.8796367743236,-7.22421030750315],[-35.8796410754544,-7.22420718002459],[-35.8796446829696,-7.2242032746702],[-35.8796474582344,-7.22419874152063],[-35.8796488664276,-7.2241949174984]]]}",0103000020E610000001000000370000008EA2845598F041C01A573A5A93E51CC08EA2845598F041C019573A5A93E51CC0221F1C5998F041C04307330C93E51CC0B3DA0B6098F041C0263AF7AB91E51CC0636F273A99F041C0267573311CE51CC0191B5B3899F041C0809E2CCD1AE51CC02867E42D99F041C0E9C38B7219E51CC07E442A1B99F041C0F800E32E18E51CC081EFE40099F041C01379A20E17E51CC097DB16E098F041C048FADD1C16E51CC07BC402BA98F041C01A03E06215E51CC044471F9098F041C0855ACEE714E51CC0EC7C086498F041C03CBF63B014E51CC02924703798F041C04E60C1BE14E51CC03FF60C0C98F041C05CE9591215E51CC0E7CA89E397F041C08AF1F6A715E51CC0043175BF97F041C0B995D87916E51CC0B01D32A197F041C05509EE7F17E51CC02A48EA8997F041C01AEF24B018E51CC0EDB8827A97F041C0B26FCCFE19E51CC07BFC927397F041C0163C085F1BE51CC0D953B0A596F041C024DA29448AE51CC0EC3669AF8AF041C0AB3DA8A848E51CC0B53151888AF041C0074FA2FC47E51CC0FA17C65D8AF041C0BE17D99047E51CC0A7736A318AF041C033FC706947E51CC0CDA8F2048AF041C079AAED8747E51CC06D3014DA89F041C0C83423EB47E51CC0AAC874B289F041C0D697418F48E51CC0AE3F9A8F89F041C0D43CFA6D49E51CC0CF78DB7289F041C0AB05BE7E4AE51CC03E3F535D89F041C0398111B74BE51CC0EB67D54F89F041C0880AF40A4DE51CC086ADE64A89F041C071DD556D4EE51CC0B996B74E89F041C0719698D04FE51CC0BD98225B89F041C03E2D152751E51CC0B688AD6F89F041C02445A26352E51CC08E4D8E8B89F041C04FA8157A53E51CC02FA4B2AD89F041C01BF5BB5F54E51CC0BC08745996F041C0873094DE99E51CC069108C8096F041C0AF059A8A9AE51CC0272C17AB96F041C0502263F69AE51CC0EAD172D796F041C00D23CB1D9BE51CC08A9DEA0397F041C0FC5A4EFF9AE51CC0F215C92E97F041C0FDB8189C9AE51CC0FD7C685697F041C07D41FAF799E51CC08104437997F041C03B8C411999E51CC08427668E97F041C00BECAE5098E51CC086AB2E9C97F041C0193F3E4C98E51CC053DC91C797F041C0D7ACA5F897E51CC0110A15F097F041C0CC9B086397E51CC0BEA5291498F041C09DEF269196E51CC031BA6C3298F041C05A75118B95E51CC02590B44998F041C0B78ADA5A94E51CC08EA2845598F041C01A573A5A93E51CC0
-1,-1,NA FRENTE DE,Niscar,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-35.8699364415112,-7.23356269443974],[-35.8698320481969,-7.23368906528096],[-35.8698738649783,-7.23372362929878],[-35.8699782582803,-7.23359725844865],[-35.8699364415112,-7.23356269443974]]]}",0103000020E61000000100000005000000D5F1CA135AEF41C0BABC180F2BEF1CC0540214A856EF41C01742B32F4CEF1CC005DDDC0658EF41C00E90403F55EF1CC0C0C593725BEF41C089E3A51E34EF1CC0D5F1CA135AEF41C0BABC180F2BEF1CC0
-1,-1,NA RUA - PERTO DE,Café Poético,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-35.8774789395104,-7.22274512972578],[-35.8774967327279,-7.22275867146613],[-35.8774971245069,-7.22275896138426],[-35.8775787245097,-7.22281766138562],[-35.8775789425014,-7.22281781577169],[-35.8786032799025,-7.22353197334754],[-35.8786271247037,-7.22350452388962],[-35.8775997670642,-7.2227882606171],[-35.8775184733382,-7.22272978093863],[-35.8774960672723,-7.22271272853428],[-35.8774927459887,-7.22271072344488],[-35.8774890729266,-7.22270947181228],[-35.877485217077,-7.22270903122193],[-35.8774233170795,-7.22270863122098],[-35.877419785004,-7.22270895559732],[-35.8774163841648,-7.2227099618811],[-35.8774132452544,-7.22271161140139],[-35.8774104888991,-7.22271384076807],[-35.8774082210244,-7.22271656430782],[-35.8774065287832,-7.22271967735656],[-35.8774054772075,-7.22272306028156],[-35.8774051067088,-7.22272658307891],[-35.8774054315251,-7.2227301103695],[-35.877406439174,-7.2227335066015],[-35.8774080909321,-7.22273664125963],[-35.8774103233232,-7.22273939388069],[-35.8774130505579,-7.22274165868303],[-35.8774161678299,-7.22274334863154],[-35.8774195553443,-7.22274439878244],[-35.8774230829208,-7.22274476877902],[-35.8774789395104,-7.22274512972578]]]}",0103000020E6100000010000001F0000002110DA3A51F041C0DD0F9E4C17E41CC0DEB41CD051F041C0C56363D91AE41CC0AB0B66D351F041C03225D8EC1AE41CC099B7E87F54F041C0637D22502AE41CC0D9D9BC8154F041C082D27E5A2AE41CC079AB801276F041C0558DCC90E5E41CC095FD86DA76F041C0B474B25EDEE41CC04A426D3055F041C0FA21159B22E41CC0CE4F7C8652F041C017E8934613E41CC0C7A687CA51F041C0AAD435CE0EE41CC0DA3FABAE51F041C030A8A6470EE41CC09668DB8F51F041C0CDC5A7F30DE41CC0DB08836F51F041C0F47C16D60DE41CC056CD41684FF041C029863EBB0DE41CC04BBAA04A4FF041C0664403D10DE41CC0337B192E4FF041C042178B140EE41CC0EBB8C4134FF041C03AA23D830EE41CC09D7EA5FC4EF041C092DCD9180FE41CC044459FE94EF041C018EB9FCF0FE41CC0D6356DDB4EF041C037B089A010E41CC0FEF79AD24EF041C0B5E58F8311E41CC02B547FCF4EF041C05318F96F12E41CC0D8DD38D24EF041C0697CAF5C13E41CC0AEC6ACDA4EF041C0B44E9A4014E41CC04AE687E84EF041C0EE52F71215E41CC04BEC41FB4EF041C068FEB0CB15E41CC0649D22124FF041C06B00AE6316E41CC0D2E7482C4FF041C08D1817D516E41CC09089B3484FF041C0128D901B17E41CC03EF34A664FF041C0380B653417E41CC02110DA3A51F041C0DD0F9E4C17E41CC0
-1,-1,NA RUA - PERTO DE,Maria Pitanga,Polygon,"{""type"":""Polygon"",""coordinates"":[[[-35.8774789395104,-7.22274512972578],[-35.8774967327279,-7.22275867146613],[-35.8774971245069,-7.22275896138426],[-35.8775787245097,-7.22281766138562],[-35.8775789425014,-7.22281781577169],[-35.8786032799025,-7.22353197334754],[-35.8786271247037,-7.22350452388962],[-35.8775997670642,-7.2227882606171],[-35.8775184733382,-7.22272978093863],[-35.8774960672723,-7.22271272853428],[-35.8774927459887,-7.22271072344488],[-35.8774890729266,-7.22270947181228],[-35.877485217077,-7.22270903122193],[-35.8774233170795,-7.22270863122098],[-35.877419785004,-7.22270895559732],[-35.8774163841648,-7.2227099618811],[-35.8774132452544,-7.22271161140139],[-35.8774104888991,-7.22271384076807],[-35.8774082210244,-7.22271656430782],[-35.8774065287832,-7.22271967735656],[-35.8774054772075,-7.22272306028156],[-35.8774051067088,-7.22272658307891],[-35.8774054315251,-7.2227301103695],[-35.877406439174,-7.2227335066015],[-35.8774080909321,-7.22273664125963],[-35.8774103233232,-7.22273939388069],[-35.8774130505579,-7.22274165868303],[-35.8774161678299,-7.22274334863154],[-35.8774195553443,-7.22274439878244],[-35.8774230829208,-7.22274476877902],[-35.8774789395104,-7.22274512972578]]]}",0103000020E6100000010000001F0000002110DA3A51F041C0DD0F9E4C17E41CC0DEB41CD051F041C0C56363D91AE41CC0AB0B66D351F041C03225D8EC1AE41CC099B7E87F54F041C0637D22502AE41CC0D9D9BC8154F041C082D27E5A2AE41CC079AB801276F041C0558DCC90E5E41CC095FD86DA76F041C0B474B25EDEE41CC04A426D3055F041C0FA21159B22E41CC0CE4F7C8652F041C017E8934613E41CC0C7A687CA51F041C0AAD435CE0EE41CC0DA3FABAE51F041C030A8A6470EE41CC09668DB8F51F041C0CDC5A7F30DE41CC0DB08836F51F041C0F47C16D60DE41CC056CD41684FF041C029863EBB0DE41CC04BBAA04A4FF041C0664403D10DE41CC0337B192E4FF041C042178B140EE41CC0EBB8C4134FF041C03AA23D830EE41CC09D7EA5FC4EF041C092DCD9180FE41CC044459FE94EF041C018EB9FCF0FE41CC0D6356DDB4EF041C037B089A010E41CC0FEF79AD24EF041C0B5E58F8311E41CC02B547FCF4EF041C05318F96F12E41CC0D8DD38D24EF041C0697CAF5C13E41CC0AEC6ACDA4EF041C0B44E9A4014E41CC04AE687E84EF041C0EE52F71215E41CC04BEC41FB4EF041C068FEB0CB15E41CC0649D22124FF041C06B00AE6316E41CC0D2E7482C4FF041C08D1817D516E41CC09089B3484FF041C0128D901B17E41CC03EF34A664FF041C0380B653417E41CC02110DA3A51F041C0DD0F9E4C17E41CC0
-1,-1,NA RUA - PERTO DE,Niscar,MultiPolygon,"{""type"":""MultiPolygon"",""coordinates"":[[[[-35.8685633738789,-7.23513905029699],[-35.8686080451836,-7.23508603355732],[-35.8686080576403,-7.23508601875731],[-35.8687231576363,-7.23494911875436],[-35.8687233888165,-7.23494883810544],[-35.8687718412909,-7.23488879699448],[-35.8696532497076,-7.23381509515432],[-35.8696405537258,-7.23379173134962],[-35.8696330423006,-7.23378270801946],[-35.8687438067249,-7.2348659445147],[-35.868743711186,-7.23486606189507],[-35.8686953253613,-7.23492602040845],[-35.868580348582,-7.23506277384189],[-35.868528879268,-7.23512385857932],[-35.8685505624491,-7.23513525736699],[-35.8685633738789,-7.23513905029699]]],[[[-35.8686673065999,-7.23516982044057],[-35.8687808564051,-7.23503240025745],[-35.8688801574769,-7.23491219895327],[-35.8697061502399,-7.23391244546045],[-35.8696875359451,-7.23387819046874],[-35.8688522429357,-7.23488920054735],[-35.8687529429818,-7.23500940048456],[-35.86862961026,-7.23515866012667],[-35.8686673065999,-7.23516982044057]]]]}",0106000020E6100000020000000103000000010000001000000021A8AA152DEF41C0FE268C4AC8F01CC08E8D658C2EEF41C00A80A764BAF01CC0BE4D808C2EEF41C0EE3CA963BAF01CC0B9A9075232EF41C08F18758096F01CC0551EF85332EF41C093959F6D96F01CC0D6036BEA33EF41C0012755B086F01CC0522D35CC50EF41C0EAFE6B396DEF1CC08FC3B46150EF41C02BE3801967EF1CC0E219B22250EF41C06B41F5BB64EF1CC0313E3FFF32EF41C0048ABAB280F01CC0271372FE32EF41C0591E9BBA80F01CC0B04E8E6831EF41C0F2885A7290F01CC0D38D0FA42DEF41C0C2A1B84BB4F01CC0350B4EF42BEF41C0146E0C4FC4F01CC0175232AA2CEF41C06B1C024CC7F01CC021A8AA152DEF41C0FE268C4AC8F01CC001030000000100000009000000B479847D30EF41C09E317F5BD0F01CC049D30A3634EF41C0AA6C6255ACF01CC0DF400A7737EF41C035BECFD28CF01CC08D34F88752EF41C027857DBE86EF1CC0C24FD2EB51EF41C05C3EADC37DEF1CC0873BE08C36EF41C046236ACB86F01CC09534E34B33EF41C0C755E54DA6F01CC0B1334C412FEF41C0F9758A6ECDF01CC0B479847D30EF41C09E317F5BD0F01CC0
-1,-1,NA RUA - PERTO DE,Localiza Hertz,MultiPolygon,"{""type"":""MultiPolygon"",""coordinates"":[[[[-35.8696875359451,-7.23387819046874],[-35.8688522429357,-7.23488920054735],[-35.8687529429818,-7.23500940048456],[-35.86862961026,-7.23515866012667],[-35.8686673065999,-7.23516982044057],[-35.8687808564051,-7.23503240025745],[-35.8688801574769,-7.23491219895327],[-35.8697061502399,-7.23391244546045],[-35.8696875359451,-7.23387819046874]]],[[[-35.8685633738789,-7.23513905029699],[-35.8686080451836,-7.23508603355732],[-35.8686080576403,-7.23508601875731],[-35.8687231576363,-7.23494911875436],[-35.8687233888165,-7.23494883810544],[-35.8687718412909,-7.23488879699448],[-35.8696532497076,-7.23381509515432],[-35.8696405537258,-7.23379173134962],[-35.8696330423006,-7.23378270801946],[-35.8687438067249,-7.2348659445147],[-35.868743711186,-7.23486606189507],[-35.8686953253613,-7.23492602040845],[-35.868580348582,-7.23506277384189],[-35.868528879268,-7.23512385857932],[-35.8685505624491,-7.23513525736699],[-35.8685633738789,-7.23513905029699]]]]}",0106000020E61000000200000001030000000100000009000000C24FD2EB51EF41C05C3EADC37DEF1CC0873BE08C36EF41C046236ACB86F01CC09534E34B33EF41C0C755E54DA6F01CC0B1334C412FEF41C0F9758A6ECDF01CC0B479847D30EF41C09E317F5BD0F01CC049D30A3634EF41C0AA6C6255ACF01CC0DF400A7737EF41C035BECFD28CF01CC08D34F88752EF41C027857DBE86EF1CC0C24FD2EB51EF41C05C3EADC37DEF1CC00103000000010000001000000021A8AA152DEF41C0FE268C4AC8F01CC08E8D658C2EEF41C00A80A764BAF01CC0BE4D808C2EEF41C0EE3CA963BAF01CC0B9A9075232EF41C08F18758096F01CC0551EF85332EF41C093959F6D96F01CC0D6036BEA33EF41C0012755B086F01CC0522D35CC50EF41C0EAFE6B396DEF1CC08FC3B46150EF41C02BE3801967EF1CC0E219B22250EF41C06B41F5BB64EF1CC0313E3FFF32EF41C0048ABAB280F01CC0271372FE32EF41C0591E9BBA80F01CC0B04E8E6831EF41C0F2885A7290F01CC0D38D0FA42DEF41C0C2A1B84BB4F01CC0350B4EF42BEF41C0146E0C4FC4F01CC0175232AA2CEF41C06B1C024CC7F01CC021A8AA152DEF41C0FE268C4AC8F01CC0
